Release Height (m),Radionuclide,Distance (m),Stability Category,Dose
180,Sr-85,1600,6,4.1235419736542047e-10
180,Ru-103,1600,1,9.947125811109232e-11
180,Ru-103,1600,2,5.087607526276948e-10
180,Ru-103,1600,3,5.164871614315943e-10
180,Ru-103,1600,4,3.710885241279002e-10
180,Ru-103,1600,5,3.860504282899138e-10
180,Ru-103,1600,6,4.028951589340021e-10
180,Ru-106,1600,1,3.881663932979266e-11
180,Ru-106,1600,2,1.9673441608104087e-10
180,Ru-106,1600,3,2.0117669649505237e-10
180,Ru-106,1600,4,1.4812457937625371e-10
180,Ru-106,1600,5,1.5448008920458822e-10
180,Ru-106,1600,6,1.6125246204178896e-10
180,Na-22,1600,1,4.3107521379406875e-10
180,Na-22,1600,2,2.12957045539219e-09
180,Na-22,1600,3,2.206450192079853e-09
180,Na-22,1600,4,1.6980951636434275e-09
180,Na-22,1600,5,1.776117428801133e-09
180,Na-22,1600,6,1.8527134710541594e-09
180,Eu-152,1600,1,2.0723174087297678e-10
180,Eu-152,1600,2,1.0201552425047831e-09
180,Eu-152,1600,3,1.056415777899773e-09
180,Eu-152,1600,4,8.125163954702365e-10
180,Eu-152,1600,5,8.491475394249265e-10
180,Eu-152,1600,6,8.851801086732296e-10
180,Eu-154,1600,1,2.2795758430686623e-10
180,Eu-154,1600,2,1.1210078571267524e-09
180,Eu-154,1600,3,1.1632301044681252e-09
180,Eu-154,1600,4,9.002356103426431e-10
180,Eu-154,1600,5,9.416359666356074e-10
180,Eu-154,1600,6,9.818185688057523e-10
180,Eu-155,1600,1,1.0148042693195518e-11
180,Eu-155,1600,2,5.4493388328447735e-11
180,Eu-155,1600,3,4.9422397394357895e-11
180,Eu-155,1600,4,2.2254331114989065e-11
180,Eu-155,1600,5,2.1182988262807007e-11
180,Eu-155,1600,6,2.14156803642486e-11
190,Cs-137,40,1,1.7430214120844088e-10
190,Cs-137,40,2,1.7652700928764488e-10
190,Cs-137,40,3,1.7646243315167047e-10
190,Cs-137,40,4,1.7737247528365754e-10
190,Cs-137,40,5,1.7860489365793536e-10
190,Cs-137,40,6,1.8210568742913246e-10
190,Cs-134,40,1,4.676540074554684e-10
190,Cs-134,40,2,4.738302337296214e-10
190,Cs-134,40,3,4.737476423743655e-10
190,Cs-134,40,4,4.76171593921699e-10
190,Cs-134,40,5,4.795801554368749e-10
190,Cs-134,40,6,4.889277216646574e-10
190,Ar-41,40,1,3.751696789791337e-10
190,Ar-41,40,2,3.8152659719897286e-10
190,Ar-41,40,3,3.815710653433553e-10
190,Ar-41,40,4,3.838601196388625e-10
190,Ar-41,40,5,3.869061492651471e-10
190,Ar-41,40,6,3.9503868160978015e-10
190,Xe-135,40,1,6.316076724262364e-11
190,Xe-135,40,2,6.359111732845539e-11
190,Xe-135,40,3,6.351888253038593e-11
190,Xe-135,40,4,6.376380792812979e-11
190,Xe-135,40,5,6.410288790185687e-11
190,Xe-135,40,6,6.518717989364516e-11
190,Co-60,40,1,7.370942937359462e-10
190,Co-60,40,2,7.493200289181253e-10
190,Co-60,40,3,7.495623128597051e-10
190,Co-60,40,4,7.539642978489497e-10
190,Co-60,40,5,7.599594113016018e-10
190,Co-60,40,6,7.758238530963093e-10
190,I-131,40,1,1.1197691707479399e-10
190,I-131,40,2,1.1305518464183387e-10
190,I-131,40,3,1.1297276552675748e-10
190,I-131,40,4,1.134754930160344e-10
190,I-131,40,5,1.141627092722948e-10
190,I-131,40,6,1.1624511436861736e-10
190,I-132,40,1,6.738859585853727e-10
190,I-132,40,2,6.831923012496292e-10
190,I-132,40,3,6.830586683780198e-10
190,I-132,40,4,6.867241388049356e-10
190,I-132,40,5,6.916566491192343e-10
190,I-132,40,6,7.054375852172685e-10
190,Kr-87,40,1,2.159543351790316e-10
190,Kr-87,40,2,2.1946648897273016e-10
190,Kr-87,40,3,2.1949854188965627e-10
190,Kr-87,40,4,2.2076732688408903e-10
190,Kr-87,40,5,2.2251186631469982e-10
190,Kr-87,40,6,2.2708730480352002e-10
190,Kr-88,40,1,5.066558849735268e-10
190,Kr-88,40,2,5.15992988864955e-10
190,Kr-88,40,3,5.163120918666785e-10
190,Kr-88,40,4,5.194805307612645e-10
190,Kr-88,40,5,5.238568457867009e-10
190,Kr-88,40,6,5.350460076619173e-10
190,Kr-85,40,1,6.893915698996801e-13
190,Kr-85,40,2,6.971222528500485e-13
190,Kr-85,40,3,6.967268466302458e-13
190,Kr-85,40,4,7.001448553690858e-13
190,Kr-85,40,5,7.046966584547835e-13
190,Kr-85,40,6,7.179817623764444e-13
190,Sr-85,40,1,1.5610609325150282e-10
190,Sr-85,40,2,1.5785664500516148e-10
190,Sr-85,40,3,1.5776711224644668e-10
190,Sr-85,40,4,1.5854109049593975e-10
190,Sr-85,40,5,1.595718067440036e-10
190,Sr-85,40,6,1.6258009587105774e-10
190,Ru-103,40,1,1.5284602924675506e-10
190,Ru-103,40,2,1.5453571911097551e-10
190,Ru-103,40,3,1.5444356002046103e-10
190,Ru-103,40,4,1.5519023377434268e-10
190,Ru-103,40,5,1.5621085437106295e-10
190,Ru-103,40,6,1.5913585790649595e-10
190,Ru-106,40,1,5.995128122576834e-11
190,Ru-106,40,2,6.068047875825669e-11
190,Ru-106,40,3,6.065388614698971e-11
190,Ru-106,40,4,6.096082221184026e-11
190,Ru-106,40,5,6.137388487506087e-11
190,Ru-106,40,6,6.255014710614058e-11
190,Na-22,40,1,6.572336323834333e-10
190,Na-22,40,2,6.667223188611932e-10
190,Na-22,40,3,6.666417617408881e-10
190,Na-22,40,4,6.70283158328377e-10
190,Na-22,40,5,6.751862506881916e-10
190,Na-22,40,6,6.887426740715883e-10
190,Eu-152,40,1,3.114747599086413e-10
190,Eu-152,40,2,3.160732837255202e-10
190,Eu-152,40,3,3.160500017528735e-10
190,Eu-152,40,4,3.1779911717211204e-10
190,Eu-152,40,5,3.201744398364109e-10
190,Eu-152,40,6,3.2661069221026376e-10
190,Eu-154,40,1,3.4429958012285507e-10
190,Eu-154,40,2,3.494603471434649e-10
190,Eu-154,40,3,3.49467288944425e-10
190,Eu-154,40,4,3.513892595048324e-10
190,Eu-154,40,5,3.540153628074795e-10
190,Eu-154,40,6,3.6119644602232336e-10
190,Eu-155,40,1,9.496455295460309e-12
190,Eu-155,40,2,9.516169953237183e-12
190,Eu-155,40,3,9.495410810250112e-12
190,Eu-155,40,4,9.520869851359831e-12
190,Eu-155,40,5,9.557051909515008e-12
190,Eu-155,40,6,9.690534194722708e-12
190,Cs-137,70,1,2.463954436369757e-10
190,Cs-137,70,2,2.5105037294774406e-10
190,Cs-137,70,3,2.501644414964776e-10
190,Cs-137,70,4,2.5047911052764684e-10
190,Cs-137,70,5,2.523727136838113e-10
190,Cs-137,70,6,2.5486092191621243e-10
190,Cs-134,70,1,6.616736136004209e-10
190,Cs-134,70,2,6.745743566723655e-10
190,Cs-134,70,3,6.723081749696322e-10
190,Cs-134,70,4,6.731974675382657e-10
190,Cs-134,70,5,6.782392368551232e-10
190,Cs-134,70,6,6.851350693746431e-10
190,Ar-41,70,1,5.341916324362523e-10
190,Ar-41,70,2,5.478216510520471e-10
190,Ar-41,70,3,5.465044563894181e-10
190,Ar-41,70,4,5.477927385333303e-10
190,Ar-41,70,5,5.525511995479945e-10
190,Ar-41,70,6,5.58787732428903e-10
190,Xe-135,70,1,8.820057384486447e-11
190,Xe-135,70,2,8.897614099426795e-11
190,Xe-135,70,3,8.849369537885892e-11
190,Xe-135,70,4,8.845139045652088e-11
190,Xe-135,70,5,8.892867102386063e-11
190,Xe-135,70,6,8.966102840239892e-11
190,Co-60,70,1,1.049221072224555e-09
190,Co-60,70,2,1.075658833976966e-09
190,Co-60,70,3,1.072989830812827e-09
190,Co-60,70,4,1.07549387306863e-09
190,Co-60,70,5,1.084728308451e-09
190,Co-60,70,6,1.096773709262055e-09
190,I-131,70,1,1.5730434521624862e-10
190,I-131,70,2,1.5942561913827536e-10
190,I-131,70,3,1.5869942096066407e-10
190,I-131,70,4,1.587679305536973e-10
190,I-131,70,5,1.5977786055670278e-10
190,I-131,70,6,1.6124266899814488e-10
190,I-132,70,1,9.54421961481396e-10
190,I-132,70,2,9.740287803625635e-10
190,I-132,70,3,9.70885390331271e-10
190,I-132,70,4,9.72432757755458e-10
190,I-132,70,5,9.799320575461522e-10
190,I-132,70,6,9.900139471422399e-10
190,Kr-87,70,1,3.070263507305832e-10
190,Kr-87,70,2,3.1456330063357714e-10
190,Kr-87,70,3,3.1375417047925924e-10
190,Kr-87,70,4,3.1445704684225e-10
190,Kr-87,70,5,3.1713638492579143e-10
190,Kr-87,70,6,3.20573604239901e-10
190,Kr-88,70,1,7.231540135322926e-10
190,Kr-88,70,2,7.43453691493037e-10
190,Kr-88,70,3,7.420396543712992e-10
190,Kr-88,70,4,7.441104652439655e-10
190,Kr-88,70,5,7.50920854582827e-10
190,Kr-88,70,6,7.59478758166282e-10
190,Kr-85,70,1,9.71708466701973e-13
190,Kr-85,70,2,9.87519803170315e-13
190,Kr-85,70,3,9.83620857769308e-13
190,Kr-85,70,4,9.84456452791181e-13
190,Kr-85,70,5,9.912699374608536e-13
190,Kr-85,70,6,1.000756225819761e-12
190,Sr-85,70,1,2.2003407822434483e-10
190,Sr-85,70,2,2.2361443575642568e-10
190,Sr-85,70,3,2.2273156444540286e-10
190,Sr-85,70,4,2.2292078194775692e-10
190,Sr-85,70,5,2.2446363761122704e-10
190,Sr-85,70,6,2.2661172169845687e-10
190,Ru-103,70,1,2.1537578900398999e-10
190,Ru-103,70,2,2.1885464271238527e-10
190,Ru-103,70,3,2.179508072661678e-10
190,Ru-103,70,4,2.18148498456563e-10
190,Ru-103,70,5,2.1963557813295891e-10
190,Ru-103,70,6,2.2175357366794167e-10
190,Ru-106,70,1,8.464644973938233e-11
190,Ru-106,70,2,8.614973465305206e-11
190,Ru-106,70,3,8.583327369108884e-11
190,Ru-106,70,4,8.592589729959184e-11
190,Ru-106,70,5,8.654769742877704e-11
190,Ru-106,70,6,8.739593291557632e-11
190,Na-22,70,1,9.31671344295946e-10
190,Na-22,70,2,9.516693827718111e-10
190,Na-22,70,3,9.48736530952508e-10
190,Na-22,70,4,9.5035373512723e-10
190,Na-22,70,5,9.57852485664471e-10
190,Na-22,70,6,9.679371635796066e-10
190,Eu-152,70,1,4.4178858923351036e-10
190,Eu-152,70,2,4.5151919803847514e-10
190,Eu-152,70,3,4.5016208701577774e-10
190,Eu-152,70,4,4.5097415709602935e-10
190,Eu-152,70,5,4.545753399863435e-10
190,Eu-152,70,6,4.593558215373242e-10
190,Eu-154,70,1,4.885481522265424e-10
190,Eu-154,70,2,4.994921124214385e-10
190,Eu-154,70,3,4.980113653951791e-10
190,Eu-154,70,4,4.989505682993659e-10
190,Eu-154,70,5,5.029618302763643e-10
190,Eu-154,70,6,5.083281891815306e-10
190,Eu-155,70,1,1.3111868911722219e-11
190,Eu-155,70,2,1.311105945612784e-11
190,Eu-155,70,3,1.3005313147724022e-11
190,Eu-155,70,4,1.2974527515856562e-11
190,Eu-155,70,5,1.302150611219956e-11
190,Eu-155,70,6,1.3103523122664002e-11
190,Cs-137,125,1,3.251407366934771e-10
190,Cs-137,125,2,3.3521733245566453e-10
190,Cs-137,125,3,3.355132297656838e-10
190,Cs-137,125,4,3.3630741218630887e-10
190,Cs-137,125,5,3.38384591920151e-10
190,Cs-137,125,6,3.3907580929040325e-10
190,Cs-134,125,1,8.738039862823547e-10
190,Cs-134,125,2,9.018474391344015e-10
190,Cs-134,125,3,9.029797492810371e-10
190,Cs-134,125,4,9.05257836610499e-10
190,Cs-134,125,5,9.10970888469997e-10
190,Cs-134,125,6,9.128925922106975e-10
190,Ar-41,125,1,7.106547508666552e-10
190,Ar-41,125,2,7.402971333873319e-10
190,Ar-41,125,3,7.430289713420656e-10
190,Ar-41,125,4,7.463297088064176e-10
190,Ar-41,125,5,7.517693968313553e-10
190,Ar-41,125,6,7.536791170588763e-10
190,Xe-135,125,1,1.1499804358315992e-10
190,Xe-135,125,2,1.1663133266293895e-10
190,Xe-135,125,3,1.1612329872121688e-10
190,Xe-135,125,4,1.1599473250195276e-10
190,Xe-135,125,5,1.1650018346604472e-10
190,Xe-135,125,6,1.1666500386129611e-10
190,Co-60,125,1,1.3952564719466387e-09
190,Co-60,125,2,1.4528087684605507e-09
190,Co-60,125,3,1.4580340759940091e-09
190,Co-60,125,4,1.4643023916298499e-09
190,Co-60,125,5,1.4749578274758971e-09
190,Co-60,125,6,1.4784796974018019e-09
190,I-131,125,1,2.0622951288036615e-10
190,I-131,125,2,2.1080071748845127e-10
190,I-131,125,3,2.1046613281484607e-10
190,I-131,125,4,2.1060062960536287e-10
190,I-131,125,5,2.11713254163018e-10
190,I-131,125,6,2.1206833007848952e-10
190,I-132,125,1,1.262058792166389e-09
190,I-132,125,2,1.304608907434727e-09
190,I-132,125,3,1.3067737897074287e-09
190,I-132,125,4,1.31055325293256e-09
190,I-132,125,5,1.319120386227329e-09
190,I-132,125,6,1.321856363705579e-09
190,Kr-87,125,1,4.080218565551008e-10
190,Kr-87,125,2,4.2431307245180954e-10
190,Kr-87,125,3,4.2569449201354037e-10
190,Kr-87,125,4,4.27401093143119e-10
190,Kr-87,125,5,4.3053740278673265e-10
190,Kr-87,125,6,4.3142809493220864e-10
190,Kr-88,125,1,9.653033651157147e-10
190,Kr-88,125,2,1.0093710795771031e-09
190,Kr-88,125,3,1.0140644731141327e-09
190,Kr-88,125,4,1.019176281562439e-09
190,Kr-88,125,5,1.027239567784657e-09
190,Kr-88,125,6,1.0295125161938582e-09
190,Kr-85,125,1,1.2781054043621261e-12
190,Kr-85,125,2,1.3124495563199629e-12
190,Kr-85,125,3,1.3122570498528485e-12
190,Kr-85,125,4,1.3144017790098805e-12
190,Kr-85,125,5,1.3218984695026845e-12
190,Kr-85,125,6,1.32455769043965e-12
190,Sr-85,125,1,2.894147848122196e-10
190,Sr-85,125,2,2.971917594314976e-10
190,Sr-85,125,3,2.9714818826438493e-10
190,Sr-85,125,4,2.9763385437106376e-10
190,Sr-85,125,5,2.9933141764279236e-10
190,Sr-85,125,6,2.9993357677850803e-10
190,Ru-103,125,1,2.8322201196581193e-10
190,Ru-103,125,2,2.907509941734545e-10
190,Ru-103,125,3,2.9069486467746787e-10
190,Ru-103,125,4,2.9113924498687656e-10
190,Ru-103,125,5,2.9278426083303757e-10
190,Ru-103,125,6,2.9336163600997647e-10
190,Ru-106,125,1,1.1154363853043212e-10
190,Ru-106,125,2,1.1481419473011423e-10
190,Ru-106,125,3,1.1486698087027203e-10
190,Ru-106,125,4,1.1510633124196408e-10
190,Ru-106,125,5,1.1579530371896104e-10
190,Ru-106,125,6,1.1603241564047418e-10
190,Na-22,125,1,1.233299596182983e-09
190,Na-22,125,2,1.2767690714159094e-09
190,Na-22,125,3,1.2794183628011734e-09
190,Na-22,125,4,1.2834558594722331e-09
190,Na-22,125,5,1.2920244995597534e-09
190,Na-22,125,6,1.294922136315388e-09
190,Eu-152,125,1,5.85276815237959e-10
190,Eu-152,125,2,6.06396663247196e-10
190,Eu-152,125,3,6.077332244371056e-10
190,Eu-152,125,4,6.097351236093371e-10
190,Eu-152,125,5,6.138797655225324e-10
190,Eu-152,125,6,6.151941041881121e-10
190,Eu-154,125,1,6.475318672474137e-10
190,Eu-154,125,2,6.712927002478829e-10
190,Eu-154,125,3,6.728778312047222e-10
190,Eu-154,125,4,6.751533837188585e-10
190,Eu-154,125,5,6.798013104899824e-10
190,Eu-154,125,6,6.812884210036405e-10
190,Eu-155,125,1,1.6959545685818426e-11
190,Eu-155,125,2,1.6911672419807288e-11
190,Eu-155,125,3,1.67204108855294e-11
190,Eu-155,125,4,1.662775194614987e-11
190,Eu-155,125,5,1.6670876073940377e-11
190,Eu-155,125,6,1.6676003688428374e-11
190,Cs-137,150,1,3.498993750277285e-10
190,Cs-137,150,2,3.6059809318175405e-10
190,Cs-137,150,3,3.612561111588376e-10
190,Cs-137,150,4,3.62258791425626e-10
190,Cs-137,150,5,3.6408384424679964e-10
190,Cs-137,150,6,3.6441164188886435e-10
190,Cs-134,150,1,9.40652917197872e-10
190,Cs-134,150,2,9.706327966843167e-10
190,Cs-134,150,3,9.727049786191895e-10
190,Cs-134,150,4,9.756330658356495e-10
190,Cs-134,150,5,9.80682767940503e-10
190,Cs-134,150,6,9.816090161941646e-10
190,Ar-41,150,1,7.674281660968306e-10
190,Ar-41,150,2,8.003324502358704e-10
190,Ar-41,150,3,8.043957548948308e-10
190,Ar-41,150,4,8.08396429474006e-10
190,Ar-41,150,5,8.13233880263095e-10
190,Ar-41,150,6,8.142496351520204e-10
190,Xe-135,150,1,1.232585385730313e-10
190,Xe-135,150,2,1.2456338203690258e-10
190,Xe-135,150,3,1.2395811719656758e-10
190,Xe-135,150,4,1.2376983486191095e-10
190,Xe-135,150,5,1.2420492154324703e-10
190,Xe-135,150,6,1.2424049679218927e-10
190,Co-60,150,1,1.5063539459162022e-09
190,Co-60,150,2,1.5701925262885467e-09
190,Co-60,150,3,1.577803834250169e-09
190,Co-60,150,4,1.585845748835761e-09
190,Co-60,150,5,1.5951316446955703e-09
190,Co-60,150,6,1.597073500034658e-09
190,I-131,150,1,2.213981718067592e-10
190,I-131,150,2,2.2590324262917703e-10
190,I-131,150,3,2.2558982212008376e-10
190,I-131,150,4,2.2575208118867747e-10
190,I-131,150,5,2.2670245089795003e-10
190,I-131,150,6,2.2686090633907958e-10
190,I-132,150,1,1.359319553847906e-09
190,I-132,150,2,1.405193802085806e-09
190,I-132,150,3,1.40889537082766e-09
190,I-132,150,4,1.4137037492359295e-09
190,I-132,150,5,1.421151650680465e-09
190,I-132,150,6,1.4225866118923723e-09
190,Kr-87,150,1,4.403421004095706e-10
190,Kr-87,150,2,4.5827760386927096e-10
190,Kr-87,150,3,4.6034188052656455e-10
190,Kr-87,150,4,4.625437257048744e-10
190,Kr-87,150,5,4.6530057894191077e-10
190,Kr-87,150,6,4.657823815321269e-10
190,Kr-88,150,1,1.0434344992867447e-09
190,Kr-88,150,2,1.0926077441121624e-09
190,Kr-88,150,3,1.0994503877494095e-09
190,Kr-88,150,4,1.1060535780449499e-09
190,Kr-88,150,5,1.1132484964237175e-09
190,Kr-88,150,6,1.1145563319677904e-09
190,Kr-85,150,1,1.3739748637862217e-12
190,Kr-85,150,2,1.4094796537545812e-12
190,Kr-85,150,3,1.4098217905774889e-12
190,Kr-85,150,4,1.4124523265441445e-12
190,Kr-85,150,5,1.4190544845167425e-12
190,Kr-85,150,6,1.4202468355032837e-12
190,Sr-85,150,1,3.1112353077088876e-10
190,Sr-85,150,2,3.1916333896510467e-10
190,Sr-85,150,3,3.1924083885854736e-10
190,Sr-85,150,4,3.198365159012989e-10
190,Sr-85,150,5,3.213315210371522e-10
190,Sr-85,150,6,3.2160151924551027e-10
190,Ru-103,150,1,3.0444284072295024e-10
190,Ru-103,150,2,3.1220110501293827e-10
190,Ru-103,150,3,3.122453321207756e-10
190,Ru-103,150,4,3.1280561368572947e-10
190,Ru-103,150,5,3.14247652353886e-10
190,Ru-103,150,6,3.1452869728851503e-10
190,Ru-106,150,1,1.1999199411940315e-10
190,Ru-106,150,2,1.2342809762692969e-10
190,Ru-106,150,3,1.2356678076759569e-10
190,Ru-106,150,4,1.2386190778383976e-10
190,Ru-106,150,5,1.244729995499128e-10
190,Ru-106,150,6,1.2458057986322718e-10
190,Na-22,150,1,1.329189154007584e-09
190,Na-22,150,2,1.376344132569534e-09
190,Na-22,150,3,1.3804651156290855e-09
190,Na-22,150,4,1.385507284736036e-09
190,Na-22,150,5,1.3930112460605622e-09
190,Na-22,150,6,1.3945095546222727e-09
190,Eu-152,150,1,6.309668410852594e-10
190,Eu-152,150,2,6.53882243189359e-10
190,Eu-152,150,3,6.55999576017773e-10
190,Eu-152,150,4,6.58542014175836e-10
190,Eu-152,150,5,6.621899206097036e-10
190,Eu-152,150,6,6.628491288063911e-10
190,Eu-154,150,1,6.981761711415749e-10
190,Eu-154,150,2,7.240677243712815e-10
190,Eu-154,150,3,7.265773570636091e-10
190,Eu-154,150,4,7.294590545473136e-10
190,Eu-154,150,5,7.335069803028088e-10
190,Eu-154,150,6,7.342895484012416e-10
190,Eu-155,150,1,1.81568038882172e-11
190,Eu-155,150,2,1.7956867828577662e-11
190,Eu-155,150,3,1.7702434967793136e-11
190,Eu-155,150,4,1.757537685807317e-11
190,Eu-155,150,5,1.7604912530924136e-11
190,Eu-155,150,6,1.7593693446882116e-11
190,Cs-137,250,1,4.322765431238514e-10
190,Cs-137,250,2,4.2010051586006466e-10
190,Cs-137,250,3,4.1789814328678057e-10
190,Cs-137,250,4,4.1794195938838446e-10
190,Cs-137,250,5,4.1966429182317236e-10
190,Cs-137,250,6,4.1982520081224303e-10
190,Cs-134,250,1,1.162918700739055e-09
190,Cs-134,250,2,1.1327983858181414e-09
190,Cs-134,250,3,1.1275731835549714e-09
190,Cs-134,250,4,1.128079347101919e-09
190,Cs-134,250,5,1.1328028416330955e-09
190,Cs-134,250,6,1.133274556797064e-09
190,Ar-41,250,1,9.542853204863415e-10
190,Ar-41,250,2,9.47478975302837e-10
190,Ar-41,250,3,9.481556899112152e-10
190,Ar-41,250,4,9.513267843280139e-10
190,Ar-41,250,5,9.557822384372722e-10
190,Ar-41,250,6,9.561168525976567e-10
190,Xe-135,250,1,1.5137676894585758e-10
190,Xe-135,250,2,1.3967041106855022e-10
190,Xe-135,250,3,1.3692923935086002e-10
190,Xe-135,250,4,1.3586316963744068e-10
190,Xe-135,250,5,1.3624889122731366e-10
190,Xe-135,250,6,1.3621764696560323e-10
190,Co-60,250,1,1.8725674918974995e-09
190,Co-60,250,2,1.857554072090333e-09
190,Co-60,250,3,1.858413456617001e-09
190,Co-60,250,4,1.864308684948658e-09
190,Co-60,250,5,1.8730325309311336e-09
190,Co-60,250,6,1.873725245671986e-09
190,I-131,250,1,2.738550967943646e-10
190,I-131,250,2,2.598026143886296e-10
190,I-131,250,3,2.5673552537762765e-10
190,I-131,250,4,2.5583684463234487e-10
190,I-131,250,5,2.5674184131691627e-10
190,I-131,250,6,2.5678800159733377e-10
190,I-132,250,1,1.682014333837579e-09
190,I-132,250,2,1.6439604184133143e-09
190,I-132,250,3,1.637894798812967e-09
190,I-132,250,4,1.63947060186753e-09
190,I-132,250,5,1.646476542053298e-09
190,I-132,250,6,1.6471653003446563e-09
190,Kr-87,250,1,5.492026689583153e-10
190,Kr-87,250,2,5.419866368372963e-10
190,Kr-87,250,3,5.415063539677575e-10
190,Kr-87,250,4,5.42896171253578e-10
190,Kr-87,250,5,5.454088252904355e-10
190,Kr-87,250,6,5.455785521660986e-10
190,Kr-88,250,1,1.3045375128274084e-09
190,Kr-88,250,2,1.3020691849771922e-09
190,Kr-88,250,3,1.3048665864018667e-09
190,Kr-88,250,4,1.3103763679250823e-09
190,Kr-88,250,5,1.316871537730849e-09
190,Kr-88,250,6,1.317290094923669e-09
190,Kr-85,250,1,1.6973027092378378e-12
190,Kr-85,250,2,1.6326022767164269e-12
190,Kr-85,250,3,1.619556391542514e-12
190,Kr-85,250,4,1.6172396350945825e-12
190,Kr-85,250,5,1.6234861964723033e-12
190,Kr-85,250,6,1.6240247938662604e-12
190,Sr-85,250,1,3.84338024297351e-10
190,Sr-85,250,2,3.6968746220084265e-10
190,Sr-85,250,3,3.6673340824247454e-10
190,Sr-85,250,4,3.662088353826731e-10
190,Sr-85,250,5,3.6762331671684655e-10
190,Sr-85,250,6,3.677452798373635e-10
190,Ru-103,250,1,3.7612543868048467e-10
190,Ru-103,250,2,3.614846167303428e-10
190,Ru-103,250,3,3.5850708612519846e-10
190,Ru-103,250,4,3.5794977536806117e-10
190,Ru-103,250,5,3.5932416070831867e-10
190,Ru-103,250,6,3.59437176624458e-10
190,Ru-106,250,1,1.4829710007853483e-10
190,Ru-106,250,2,1.4347172644901315e-10
190,Ru-106,250,3,1.4255183472540868e-10
190,Ru-106,250,4,1.424694603323298e-10
190,Ru-106,250,5,1.4304430220734088e-10
190,Ru-106,250,6,1.430920445502351e-10
190,Na-22,250,1,1.6480849487554632e-09
190,Na-22,250,2,1.6142401654973819e-09
190,Na-22,250,3,1.609419639552994e-09
190,Na-22,250,4,1.6115484902725924e-09
190,Na-22,250,5,1.6185423298781004e-09
190,Na-22,250,6,1.6190960016975391e-09
190,Eu-152,250,1,7.82755559319891e-10
190,Eu-152,250,2,7.672215542240526e-10
190,Eu-152,250,3,7.650246685044044e-10
190,Eu-152,250,4,7.660996475653185e-10
190,Eu-152,250,5,7.694719978270688e-10
190,Eu-152,250,6,7.697302687626717e-10
190,Eu-154,250,1,8.659062422892517e-10
190,Eu-154,250,2,8.50181291551138e-10
190,Eu-154,250,3,8.481545828334348e-10
190,Eu-154,250,4,8.495596031751131e-10
190,Eu-154,250,5,8.533106983099125e-10
190,Eu-154,250,6,8.535832658061382e-10
190,Eu-155,250,1,2.2796172705392047e-11
190,Eu-155,250,2,1.9314369486479404e-11
190,Eu-155,250,3,1.8455276186139e-11
190,Eu-155,250,4,1.8054684148954272e-11
190,Eu-155,250,5,1.805871263119389e-11
190,Eu-155,250,6,1.80198699107754e-11
190,Cs-137,275,1,4.5668115793769534e-10
190,Cs-137,275,2,4.28668872895374e-10
190,Cs-137,275,3,4.249757233090969e-10
190,Cs-137,275,4,4.2457819379834776e-10
190,Cs-137,275,5,4.264195813284419e-10
190,Cs-137,275,6,4.266967385775186e-10
190,Cs-134,275,1,1.228177007071164e-09
190,Cs-134,275,2,1.1562305037612434e-09
190,Cs-134,275,3,1.147158500017895e-09
190,Cs-134,275,4,1.1465032096463687e-09
190,Cs-134,275,5,1.151591435452242e-09
190,Cs-134,275,6,1.1522696564885264e-09
190,Ar-41,275,1,1.0054493029152503e-09
190,Ar-41,275,2,9.695886629298295e-10
190,Ar-41,275,3,9.678276962473655e-10
190,Ar-41,275,4,9.703658254715963e-10
190,Ar-41,275,5,9.75118990064915e-10
190,Ar-41,275,6,9.75637658840805e-10
190,Xe-135,275,1,1.6128495268287273e-10
190,Xe-135,275,2,1.4118662152497239e-10
190,Xe-135,275,3,1.3750934258648728e-10
190,Xe-135,275,4,1.3611374842328494e-10
190,Xe-135,275,5,1.3652540867226843e-10
